loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
16000,16000,15975, 60 months,11.71,353.58,B,B3,5 years,MORTGAGE,52000,Verified,Fully Paid,n,19.73,0,0,,,10,0,21630,64,23,f,0,0,19842.30428,19811.31,16000,3842.3,0,0,0,9265.58,0,,1,INDIVIDUAL
34000,34000,33975, 36 months,17.58,1222.03,D,D4,4 years,RENT,65000,Verified,Fully Paid,n,16.87,0,2,27,,7,0,16758,64.7,27,f,0,0,40274.1,40244.52,34000,6274.1,0,0,0,23197.95,0,,1,INDIVIDUAL
16000,16000,16000, 60 months,13.49,368.08,C,C1,3 years,RENT,51000,Not Verified,Fully Paid,n,13.65,0,1,,,13,0,15062,54.2,44,f,0,0,21579.78518,21579.79,16000,5579.79,0,0,0,5767.17,0,,1,INDIVIDUAL
11100,11100,11100, 36 months,15.27,386.26,C,C4,6 years,RENT,45000,Source Verified,Charged Off,n,4.64,0,1,,,3,0,9866,95.8,9,f,0,0,5091.02,5091.02,3145.84,1475.96,0,469.22,4.52,386.26,0,,1,INDIVIDUAL
21000,21000,21000, 60 months,13.49,483.1,C,C1,4 years,MORTGAGE,60000,Source Verified,Current,n,11.34,0,0,78,,10,0,8512,53.5,21,f,5402.78,5402.78,23175.28,23175.28,15597.21,7578.07,0,0,0,483.1,0,,1,INDIVIDUAL
12000,12000,12000, 60 months,19.42,314.07,E,E3,2 years,RENT,40000,Source Verified,Charged Off,n,6.15,0,1,,,4,0,7815,96.5,7,f,0,0,13190.94,13190.94,7120.04,6050.1,0,20.8,3.744,314.07,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,11.71,165.38,B,B3,< 1 year,OWN,20000,Verified,Fully Paid,n,11.4,0,0,,,6,0,5822,93.9,6,f,0,0,5951.369931,5951.37,5000,951.37,0,0,0,174.51,0,,1,INDIVIDUAL
21000,21000,20975, 60 months,17.27,524.96,D,D3,7 years,OWN,42000,Verified,Charged Off,n,15.8,0,1,,,5,0,15184,74.2,10,f,0,0,17572.11,17551.28,8278.98,7453.72,0,1839.41,18.2331,524.96,0,,1,INDIVIDUAL
10625,10625,10625, 36 months,11.71,351.44,B,B3,< 1 year,RENT,25000,Verified,Fully Paid,n,15.12,0,1,,,7,0,9890,76.7,22,f,0,0,12646.78502,12646.79,10625,2021.79,0,0,0,369.79,0,,1,INDIVIDUAL
18500,18500,18475, 36 months,7.51,575.56,A,A3,1 year,RENT,112000,Verified,Charged Off,n,9.02,0,1,,,10,0,5482,9.8,26,f,0,0,5480.17,5472.81,3749.41,845.93,28.75536418,856.08,8.21,1179.9,0,,1,INDIVIDUAL
3600,3600,3600, 36 months,12.42,120.3,B,B4,5 years,MORTGAGE,30000,Source Verified,Fully Paid,n,16.44,0,0,,,13,0,8319,84.9,21,f,0,0,4329.60519,4329.61,3600,729.61,0,0,0,4.93,0,,1,INDIVIDUAL
8500,8500,8500, 36 months,15.96,298.67,C,C5,n/a,RENT,27050,Source Verified,Charged Off,n,10.25,0,3,,,7,0,5956,62.7,10,f,0,0,3937.28,3937.28,2218.92,1357.61,0,360.75,3.55,298,0,,1,INDIVIDUAL
12000,12000,12000, 36 months,8.9,381.04,A,A5,5 years,MORTGAGE,35000,Not Verified,Fully Paid,n,10.35,0,0,,,7,0,13557,81.2,19,f,0,0,13581.88465,13581.88,12000,1581.88,0,0,0,3292.82,0,,1,INDIVIDUAL
11700,11700,11700, 36 months,11.71,386.99,B,B3,6 years,RENT,30000,Source Verified,Fully Paid,n,22.48,0,0,,,5,0,11013,89.5,30,f,0,0,13499.51,13499.51,11700,1799.51,0,0,0,5774.87,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,14.27,514.64,C,C2,2 years,RENT,70000,Source Verified,Fully Paid,n,15.05,0,1,,,16,0,16255,67.2,29,f,0,0,17450.36,17450.36,15000,2450.36,0,0,0,9236.39,0,,1,INDIVIDUAL
13000,13000,13000, 36 months,9.91,418.93,B,B1,10+ years,MORTGAGE,105000,Source Verified,Fully Paid,n,14.96,0,0,,,9,0,17954,80.2,33,f,0,0,14112.47,14112.47,13000,1112.47,0,0,0,9513.3,0,,1,INDIVIDUAL
9500,9500,9500, 36 months,12.69,318.68,B,B5,5 years,MORTGAGE,52000,Not Verified,Charged Off,n,18.95,0,1,,,8,0,30817,64.5,11,f,0,0,7889.73,7889.73,5629.47,1679.21,15.90464036,565.15,5.4416,318.68,0,,1,INDIVIDUAL
20000,20000,20000, 60 months,16.77,494.59,D,D2,2 years,RENT,108000,Source Verified,Current,n,13.5,0,3,,,10,0,12775,71.8,18,f,5437.74,5437.74,23722.9,23722.9,14562.26,9160.64,0,0,0,494.59,0,,1,INDIVIDUAL
1800,1800,1800, 60 months,14.27,42.14,C,C2,4 years,MORTGAGE,92496,Not Verified,Current,n,20.9,0,0,,,14,0,39608,89.1,40,f,131.44,131.44,2218.08,2218.08,1668.56,549.52,0,0,0,42.14,0,,1,INDIVIDUAL
20000,20000,19975, 36 months,13.49,678.61,C,C1,6 years,MORTGAGE,47000,Verified,Fully Paid,n,19.86,0,2,,,12,0,14709,86.4,22,f,0,0,24419.59056,24389.1,20000,4419.59,0,0,0,713.48,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,8.9,190.52,A,A5,5 years,RENT,24000,Source Verified,Fully Paid,n,11.55,0,0,,,4,0,7186,88.7,9,f,0,0,6857.795581,6857.8,6000,857.8,0,0,0,195.32,0,,1,INDIVIDUAL
13000,13000,13000, 36 months,17.27,465.24,D,D3,6 years,RENT,67000,Verified,Fully Paid,n,20.61,0,1,,,19,0,16467,45,23,f,0,0,16742.52288,16742.52,13000,3742.52,0,0,0,479.92,0,,1,INDIVIDUAL
14400,14400,14400, 36 months,6.62,442.14,A,A2,4 years,RENT,50000,Not Verified,Fully Paid,n,25.1,0,1,,,8,0,32370,65.1,23,f,0,0,15913.67901,15913.68,14400,1513.68,0,0,0,464.26,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,7.9,156.46,A,A4,5 years,MORTGAGE,48996,Source Verified,Fully Paid,n,28.07,0,3,,,14,0,45581,58.6,42,f,0,0,5503.57,5503.57,5000,503.57,0,0,0,2065.97,0,,1,INDIVIDUAL
12000,12000,12000, 60 months,18.25,306.36,D,D5,5 years,RENT,165000,Source Verified,Charged Off,n,6.27,1,0,3,,5,0,5046,63.1,19,f,0,0,9988.47,9988.47,4459.15,4403.71,15.32,1110.29,10.8871,628.04,0,,1,INDIVIDUAL
25000,25000,24969.58953, 36 months,11.71,826.9,B,B3,10+ years,RENT,70000,Verified,Fully Paid,n,17.14,0,1,,,8,0,28980,48.4,25,f,0,0,29760.12725,29723.02,25000,4760.13,0,0,0,859.45,0,,1,INDIVIDUAL
21650,21650,21650, 60 months,19.03,561.98,E,E2,7 years,OWN,49000,Verified,Fully Paid,n,17.19,0,0,,,7,0,20853,72.7,14,f,0,0,29280.86,29280.86,21650,7630.86,0,0,0,15255.99,0,,1,INDIVIDUAL
19500,19500,19475, 60 months,16.77,482.22,D,D2,10+ years,MORTGAGE,85470,Verified,Fully Paid,n,20.04,0,0,,,14,0,19074,56.9,39,f,0,0,23903.44,23872.84,19500,4403.44,0,0,0,15745.04,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,7.51,155.56,A,A3,n/a,RENT,84855,Verified,Charged Off,n,14.14,0,2,74,,13,0,7295,20.5,18,f,0,0,3092.94,3092.94,2492.53,456.55,0,143.86,1.4386,155.56,0,,1,INDIVIDUAL
5200,5200,5200, 36 months,14.65,179.37,C,C3,10+ years,RENT,32160,Source Verified,Fully Paid,n,23.47,0,2,,,11,0,4616,33.2,16,f,0,0,6455.908675,6455.91,5200,1255.91,0,0,0,183.68,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,13.49,203.59,C,C1,8 years,MORTGAGE,50000,Not Verified,Fully Paid,n,23.86,2,1,12,,22,0,9359,24.6,58,f,0,0,6751.3,6751.3,6000,751.3,0,0,0,4313.39,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,18.64,145.9,E,E1,10+ years,RENT,47000,Source Verified,Charged Off,n,12.94,0,0,72,,3,0,2476,99,7,f,0,0,2335.22,2335.22,1387.62,797.88,0,149.72,1.55,291.71,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,12.69,503.18,B,B5,4 years,RENT,62000,Not Verified,Charged Off,n,18.77,0,0,,,18,0,21777,43.8,19,f,0,0,13126.6,13126.6,9487.75,2888.57,0,750.28,7.502800003,101.05,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,11.71,264.61,B,B3,2 years,RENT,115000,Verified,Fully Paid,n,2.07,0,2,,,7,0,11577,76.2,12,f,0,0,9522.089934,9522.09,8000,1522.09,0,0,0,279.46,0,,1,INDIVIDUAL
16500,16500,16500, 36 months,17.27,590.49,D,D3,10+ years,MORTGAGE,64000,Verified,Charged Off,n,7.97,0,0,58,,9,0,16896,96,13,f,0,0,17109.13,17109.13,11018.19,4314.55,0,1776.39,269.7156,590.49,0,,1,INDIVIDUAL
11900,11900,11900, 60 months,12.42,267.25,B,B4,4 years,RENT,96000,Source Verified,Fully Paid,n,7.67,0,0,,,9,0,1300,7.6,20,f,0,0,12385.52,12385.52,11900,485.52,0,0,0,5052.78,0,,1,INDIVIDUAL
20000,12900,12900, 60 months,13.49,296.77,C,C1,n/a,MORTGAGE,100000,Source Verified,Current,n,6.68,0,0,,,3,0,7175,66.4,17,f,3320.62,3320.62,14232.74,14232.74,9579.38,4653.36,0,0,0,296.77,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,15.27,139.2,C,C4,n/a,OWN,25000,Not Verified,Charged Off,n,12.62,0,1,,,5,0,5550,91,9,f,0,0,1191.34,1191.34,621.34,376,0,194,1.81,162.4,0,,1,INDIVIDUAL
12000,12000,11994.46481, 36 months,9.91,386.7,B,B1,10+ years,RENT,40100,Verified,Fully Paid,n,24.27,0,1,,,12,0,15015,71.5,24,f,0,0,13917.4666,13910.27,12000,1917.47,0,0,0,404.29,0,,1,INDIVIDUAL
10200,10200,10200, 36 months,6.03,310.45,A,A1,10+ years,MORTGAGE,75000,Not Verified,Fully Paid,n,10.1,0,0,,,7,0,7940,42.7,31,f,0,0,11016.24,11016.24,10200,816.24,0,0,0,4500.02,0,,1,INDIVIDUAL
12000,12000,12000, 36 months,11.71,396.92,B,B3,6 years,RENT,95000,Not Verified,Fully Paid,n,19.73,0,0,,,9,0,23752,96.2,30,f,0,0,14115.67012,14115.67,12000,2115.67,0,0,0,3819.93,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,11.71,99.23,B,B3,3 years,RENT,55000,Not Verified,Charged Off,n,9.75,0,0,,,12,0,11679,92.7,19,f,0,0,2232.2,2232.2,1558.1,475.92,0,198.18,1.9818,49.75,0,,1,INDIVIDUAL
3500,3500,3500, 36 months,10.65,114.01,B,B2,10+ years,MORTGAGE,175000,Verified,Charged Off,n,16.49,0,3,,,18,0,54039,63.7,54,f,0,0,566.2,566.2,335.85,119.67,0,110.68,1.16,114.01,0,,1,INDIVIDUAL
11000,11000,10925, 36 months,6.62,337.75,A,A2,10+ years,RENT,37000,Not Verified,Fully Paid,n,18.78,0,0,,,8,0,9532,64.8,17,f,0,0,11966.66,11885.06,11000,966.66,0,0,0,4890.7,0,,1,INDIVIDUAL
17000,17000,16994.62504, 36 months,12.42,568.06,B,B4,6 years,OWN,60500,Not Verified,Fully Paid,n,17.91,0,1,,,10,0,10083,61.5,31,f,0,0,18432.33,18424.86,17000,1432.33,0,0,0,13897.55,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,15.96,527.06,C,C5,10+ years,OWN,60000,Verified,Fully Paid,n,19.52,0,2,60,,11,0,9881,73.2,19,f,0,0,18966.05174,18966.05,15000,3966.05,0,0,0,549.63,0,,1,INDIVIDUAL
12000,12000,12000, 36 months,7.51,373.33,A,A3,7 years,RENT,52000,Not Verified,Fully Paid,n,24.16,0,1,,,8,0,28731,70.1,18,f,0,0,13437.12357,13437.12,12000,1437.12,0,0,0,390.85,0,,1,INDIVIDUAL
29100,29100,29100, 60 months,23.91,835.63,G,G4,< 1 year,RENT,95000,Source Verified,Fully Paid,n,16.41,1,0,15,,4,0,3988,99.7,22,f,0,0,40044.23,40044.23,29100.01,10944.22,0,0,0,23356.73,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,14.65,172.48,C,C3,n/a,MORTGAGE,48000,Not Verified,Fully Paid,n,19.57,0,2,,,14,0,24311,74.3,26,f,0,0,6207.724668,6207.72,5000,1207.72,0,0,0,175.6,0,,1,INDIVIDUAL
25850,25850,25850, 36 months,7.9,808.86,A,A4,10+ years,MORTGAGE,60000,Source Verified,Fully Paid,n,8.86,0,2,,,15,0,22317,31.2,61,f,0,0,29117.46284,29117.46,25850,3267.46,0,0,0,815.94,0,,1,INDIVIDUAL
16400,16400,16400, 36 months,15.96,576.26,C,C5,6 years,OWN,140000,Verified,Fully Paid,n,12.71,0,3,70,,13,0,15891,89.5,21,f,0,0,20734.26678,20734.27,16400,4334.27,0,0,0,602.22,0,,1,INDIVIDUAL
12000,12000,12000, 36 months,12.69,402.54,B,B5,2 years,MORTGAGE,65000,Source Verified,Fully Paid,n,14.97,0,1,,,10,0,10802,78.9,12,f,0,0,14063.98,14063.98,12000,2063.98,0,0,0,5634.31,0,,1,INDIVIDUAL
9600,9600,9600, 36 months,15.96,337.32,C,C5,9 years,MORTGAGE,47000,Not Verified,Fully Paid,n,18.69,0,2,65,,13,0,13340,87.2,23,f,0,0,12138.15863,12138.16,9600,2538.16,0,0,0,351.98,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,7.51,248.89,A,A3,< 1 year,RENT,28000,Source Verified,Fully Paid,n,19.46,0,1,,,6,0,15151,46.5,15,f,0,0,8957.470518,8957.47,8000,957.47,0,0,0,264.26,0,,1,INDIVIDUAL
17500,17500,17500, 60 months,10.65,377.45,B,B2,10+ years,RENT,45256,Source Verified,Charged Off,n,22.01,0,0,,,19,0,24200,63.7,44,f,0,0,11691.41,11691.41,6726.93,3464.22,0,1500.26,15.0026,25.48,0,,1,INDIVIDUAL
16000,10475,10475, 60 months,19.91,277,E,E4,1 year,RENT,70000,Source Verified,Fully Paid,n,10.71,0,0,,,4,0,32749,96.9,4,f,0,0,11160.18,11160.18,10475,685.18,0,0,0,10330.14,0,,1,INDIVIDUAL
35000,21675,21650, 60 months,19.91,573.18,E,E4,7 years,MORTGAGE,165000,Verified,Charged Off,n,16.33,0,0,28,,9,0,26781,25.6,37,f,0,0,5156.46,5150.52,2053.76,3102.7,0,0,0,573.18,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,7.9,125.17,A,A4,5 years,RENT,70000,Not Verified,Fully Paid,n,17.33,0,2,54,,10,0,13641,54.1,21,f,0,0,4443.31,4443.31,4000,443.31,0,0,0,1566.18,0,,1,INDIVIDUAL
1500,1500,1500, 36 months,14.27,51.47,C,C2,1 year,RENT,90000,Not Verified,Fully Paid,n,9.45,0,2,72,,11,0,7510,61.4,28,f,0,0,1850.761717,1850.76,1500,350.76,0,0,0,57.11,0,,1,INDIVIDUAL
14000,14000,14000, 60 months,8.9,289.94,A,A5,1 year,RENT,46000,Not Verified,Current,n,14.48,0,0,,,13,0,13385,23.7,28,f,3337.4,3337.4,13888.26,13888.26,10662.59,3225.67,0,0,0,289.94,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,12.42,267.33,B,B4,2 years,RENT,30000,Source Verified,Fully Paid,n,13.28,0,1,,,12,0,10173,82,15,f,0,0,9225.07,9225.07,8000,1225.07,0,0,0,4421,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,10.65,260.59,B,B2,5 years,RENT,38000,Not Verified,Fully Paid,n,16.83,0,1,,,9,0,10718,59.9,18,f,0,0,9380.007726,9380.01,8000,1380.01,0,0,0,265.08,0,,1,INDIVIDUAL
25000,16300,16250, 60 months,13.49,374.98,C,C1,6 years,RENT,45000,Verified,Fully Paid,n,3.65,0,0,,,3,0,25,0.4,5,f,0,0,19972,19910.71,16300,3672,0,0,0,5174.95,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,8.9,127.02,A,A5,10+ years,MORTGAGE,50000,Not Verified,Fully Paid,n,22.63,0,1,,,12,0,17062,70.8,44,f,0,0,4384.6,4384.6,4000,384.6,0,0,0,2482.61,0,,1,INDIVIDUAL
20400,20400,20375, 60 months,11.71,450.81,B,B3,n/a,RENT,40800,Verified,Current,n,10.94,0,0,78,,9,0,23070,50.6,23,f,5088.21,5081.94,21627.7,21601.25,15311.79,6315.91,0,0,0,450.81,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,11.71,330.76,B,B3,5 years,RENT,27000,Source Verified,Fully Paid,n,14.13,0,0,66,,7,0,14067,76.9,14,f,0,0,10611.41,10611.41,10000,611.41,0,0,0,1366.48,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,12.42,334.16,B,B4,2 years,RENT,40000,Source Verified,Fully Paid,n,23.07,0,1,,,9,0,10717,67,13,f,0,0,12026.07859,12026.08,10000,2026.08,0,0,0,346.34,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,8.9,190.52,A,A5,1 year,RENT,28675.92,Source Verified,Fully Paid,n,21.47,0,2,,,9,0,5427,68.7,15,f,0,0,6857.261151,6857.26,6000,857.26,0,0,0,198.16,0,,1,INDIVIDUAL
35000,35000,35000, 60 months,20.89,944.71,F,F1,< 1 year,MORTGAGE,174000,Verified,Current,n,5.32,0,1,33,,10,0,13393,26.5,22,f,10158.9,10158.9,45328.14,45328.14,24841.1,20487.04,0,0,0,944.71,0,,1,INDIVIDUAL
18000,18000,17975, 36 months,7.9,563.23,A,A4,10+ years,MORTGAGE,72000,Verified,Fully Paid,n,15.05,0,0,,,9,0,18378,69.4,21,f,0,0,20265.9988,20237.86,18000,2266,0,0,0,1696.83,0,,1,INDIVIDUAL
3300,3300,3300, 36 months,11.71,109.16,B,B3,2 years,RENT,90000,Not Verified,Fully Paid,n,7.21,0,0,,,4,0,5371,60.3,5,f,0,0,3774.04,3774.04,3300,474.04,0,0,0,1819,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,15.27,521.97,C,C4,3 years,RENT,70000,Source Verified,Charged Off,n,8.25,0,2,,,8,0,22077,91.8,16,f,0,0,1852.91,1852.91,664.53,376.47,0,811.91,146.1438,521.97,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,9.91,193.35,B,B1,10+ years,MORTGAGE,127000,Not Verified,Fully Paid,n,18.77,0,0,,,10,0,69093,91.7,30,f,0,0,6958.959728,6958.96,6000,958.96,0,0,0,201.07,0,,1,INDIVIDUAL
35000,35000,34975, 60 months,19.42,916.03,E,E3,3 years,MORTGAGE,70000,Verified,Charged Off,n,19.17,0,2,53,,13,0,26683,66.9,38,f,0,0,37094.11,37067.72,17517.39,16360.38,0,3216.34,578.9412,916.03,0,,1,INDIVIDUAL
20000,12250,12250, 60 months,18.25,312.74,D,D5,2 years,RENT,62500,Verified,Fully Paid,n,20.83,0,0,38,,11,0,4758,52.3,53,f,0,0,16738.57447,16738.57,12250,4488.57,0,0,0,8011.75,0,,1,INDIVIDUAL
12200,10350,10350, 60 months,14.27,242.28,C,C2,8 years,MORTGAGE,35000,Source Verified,Charged Off,n,13.13,0,0,,100,5,1,2417,26,20,f,0,0,7027,7027,3435.2,2601.55,0,990.25,9.700000002,242.28,0,,1,INDIVIDUAL
4200,4200,4200, 36 months,13.49,142.51,C,C1,6 years,RENT,55044.48,Source Verified,Fully Paid,n,8.74,0,3,48,,5,0,435,6,10,f,0,0,4338.31,4338.31,4200,138.31,0,0,0,4054.11,0,,1,INDIVIDUAL
25000,17000,16950, 60 months,16.77,420.4,D,D2,10+ years,RENT,81000,Verified,Charged Off,n,12.62,0,1,,,13,0,20969,70.9,25,f,0,0,14097.34,14055.9,6696.67,5915.33,0,1485.34,14.8534,46.37,0,,1,INDIVIDUAL
22575,13900,13900, 60 months,21.28,378.24,F,F2,3 years,OWN,45000,Verified,Fully Paid,n,12.99,0,0,30,,8,0,14916,78.9,24,f,0,0,20539.91827,20539.92,13900,6639.92,0,0,0,8438.57,0,,1,INDIVIDUAL
20000,20000,20000, 36 months,14.65,689.89,C,C3,4 years,MORTGAGE,90000,Verified,Fully Paid,n,18.17,0,1,27,,11,0,21132,69.5,23,f,0,0,24831.3013,24831.3,20000,4831.3,0,0,0,703.35,0,,1,INDIVIDUAL
18000,13750,13725, 60 months,15.27,329.07,C,C4,3 years,RENT,60000,Verified,Fully Paid,n,9.6,0,1,,,8,0,16578,70.2,31,f,0,0,19005.03441,18970.53,13750,5255.03,0,0,0,5899.43,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,12.42,334.16,B,B4,10+ years,MORTGAGE,76500,Source Verified,Fully Paid,n,12.31,0,1,42,,8,0,2195,19.1,32,f,0,0,12026.67813,12026.68,10000,2026.68,0,0,0,343.83,0,,1,INDIVIDUAL
12000,12000,11994.46481, 36 months,9.91,386.7,B,B1,8 years,MORTGAGE,63000,Not Verified,Fully Paid,n,16.48,0,1,,,8,0,23724,75.1,26,f,0,0,13852.70926,13845.51,12000,1852.71,0,0,0,2654.79,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,10.65,260.59,B,B2,8 years,OWN,57000,Not Verified,Fully Paid,n,20.53,0,0,,,10,0,8862,69.2,16,f,0,0,9413.761251,9413.76,8000,1383.77,29.98825021,0,0,12.54,0,,1,INDIVIDUAL
7175,7175,7175, 36 months,7.9,224.51,A,A4,4 years,RENT,60000,Not Verified,Charged Off,n,7.9,0,0,,,4,0,9975,94.1,15,f,0,0,3615.59,3615.59,2782.12,581.78,0,251.69,2.64,224.51,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,12.69,503.18,B,B5,5 years,RENT,80000,Not Verified,Fully Paid,n,6.55,0,0,,,8,0,10096,70.6,11,f,0,0,18105.22123,18105.22,15000,3105.22,0,0,0,530.39,0,,1,INDIVIDUAL
22500,22500,22475, 60 months,12.69,508.39,B,B5,4 years,MORTGAGE,45000,Verified,Current,n,11.04,0,1,,,6,0,20658,31.3,24,f,5715.1,5708.69,24378.8,24351.81,16784.89,7593.91,0,0,0,508.39,0,,1,INDIVIDUAL
35000,35000,35000, 60 months,14.27,819.3,C,C2,10+ years,MORTGAGE,100800,Verified,Fully Paid,n,22.5,0,4,,,15,0,41,0.7,34,f,0,0,37422.94,37422.94,35000,2422.94,0,0,0,33330.57,0,,1,INDIVIDUAL
12000,12000,12000, 36 months,12.69,402.54,B,B5,10+ years,RENT,47840,Not Verified,Fully Paid,n,9.73,0,1,,,8,0,5525,80.1,33,f,0,0,14473.98187,14473.98,12000,2473.98,0,0,0,18.74,0,,1,INDIVIDUAL
35000,35000,35000, 60 months,18.64,901.01,E,E1,10+ years,MORTGAGE,110000,Verified,Fully Paid,n,16.4,0,1,,,10,0,11166,63.6,35,f,0,0,49153.11941,49153.12,35000,14153.12,0,0,0,21242.61,0,,1,INDIVIDUAL
18250,18250,18250, 60 months,23.52,519.95,G,G3,6 years,OWN,40000,Not Verified,Current,n,19.2,1,0,4,,8,0,20240,98.3,16,f,5103.41,5103.41,25468.19,25468.19,13146.6,12321.59,0,0,0,519.95,0,,1,INDIVIDUAL
20000,20000,20000, 60 months,18.64,514.86,E,E1,4 years,MORTGAGE,55800,Verified,Fully Paid,n,9.91,0,0,,,17,0,6856,87.2,28,f,0,0,24303.47,24303.47,19999.99,4303.48,0,0,0,12588.59,0,,1,INDIVIDUAL
15000,15000,14900, 36 months,6.03,456.54,A,A1,3 years,OWN,130000,Verified,Fully Paid,n,10.94,0,3,,,8,0,5135,14.6,41,f,0,0,16434.50928,16324.95,15000,1434.51,0,0,0,461.59,0,,1,INDIVIDUAL
12500,12500,12500, 36 months,11.71,413.45,B,B3,5 years,RENT,80000,Verified,Fully Paid,n,5.86,0,0,,,8,0,12458,79.2,10,f,0,0,14485.39904,14485.4,12500,1985.4,0,0,0,1517.45,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,13.49,508.96,C,C1,10+ years,RENT,60000,Source Verified,Fully Paid,n,7.8,1,0,18,,11,0,11332,80.9,30,f,0,0,18407.74638,18407.75,15000,3341.86,65.88676356,0,0,72.64,0,,1,INDIVIDUAL
16750,16750,16750, 36 months,17.58,602.03,D,D4,< 1 year,RENT,48000,Source Verified,Fully Paid,n,15.68,0,1,,,12,0,22181,87,18,f,0,0,19674.42,19674.42,16750,2924.42,0,0,0,11873.37,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,7.51,248.89,A,A3,9 years,RENT,54600,Source Verified,Fully Paid,n,15.12,0,2,,,10,0,6697,37.6,31,f,0,0,8903.642641,8903.64,8000,903.64,0,0,0,2193.49,0,,1,INDIVIDUAL
10400,10400,10400, 36 months,11.71,344,B,B3,3 years,OWN,35000,Not Verified,Fully Paid,n,13.06,0,0,,,8,0,13368,73.6,12,f,0,0,12401.31754,12401.32,10400,1984.12,17.2,0,0,13.9,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,12.42,200.5,B,B4,5 years,RENT,42000,Not Verified,Fully Paid,n,16.66,0,0,,,8,0,7753,91.1,14,f,0,0,7205.227251,7205.23,6000,1205.23,0,0,0,796.77,0,,1,INDIVIDUAL
7000,7000,7000, 36 months,8.9,222.28,A,A5,4 years,RENT,85000,Source Verified,Fully Paid,n,7.07,0,0,,,9,0,8006,33.1,18,f,0,0,8000.587869,8000.59,7000,1000.59,0,0,0,228.33,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,15.96,351.38,C,C5,2 years,RENT,47500,Source Verified,Fully Paid,n,24.71,0,1,,,9,0,13152,65.4,10,f,0,0,12597.75931,12597.76,10000,2597.76,0,0,0,1728.12,0,,1,INDIVIDUAL
12000,12000,12000, 36 months,6.03,365.23,A,A1,6 years,MORTGAGE,243600,Verified,Fully Paid,n,6.45,0,0,,,8,0,38357,19.7,18,f,0,0,13147.59205,13147.59,12000,1147.59,0,0,0,369.48,0,,1,INDIVIDUAL
12000,12000,12000, 60 months,15.27,287.19,C,C4,9 years,MORTGAGE,38417.6,Not Verified,Fully Paid,n,10.37,0,2,,,5,0,11646,93.9,13,f,0,0,15016.97,15016.97,12000,3016.97,0,0,0,8751.28,0,,1,INDIVIDUAL
17000,17000,17000, 60 months,20.89,458.86,F,F1,5 years,MORTGAGE,84000,Source Verified,Charged Off,n,10.19,0,1,,,10,0,6766,76.9,16,f,0,0,1950.3,1950.3,496.37,877.6,0,576.33,5.97,458.86,0,,1,INDIVIDUAL
12950,12950,12950, 60 months,10.65,279.31,B,B2,1 year,RENT,31200,Not Verified,Current,n,3.46,0,1,,,8,0,1288,4.9,28,f,2940.71,2940.71,13646.93,13646.93,10009.29,3637.64,0,0,0,279.31,0,,1,INDIVIDUAL
16000,16000,16000, 36 months,14.65,551.91,C,C3,7 years,MORTGAGE,70000,Source Verified,Charged Off,n,4.99,0,1,,,6,0,3290,43.3,6,f,0,0,9273.78,9273.78,5731.93,2952.24,0,589.61,6.06,635.81,0,,1,INDIVIDUAL
10000,10000,10000, 60 months,15.96,242.97,C,C5,1 year,RENT,56496,Verified,Charged Off,n,18.84,0,2,50,,11,0,14848,23.1,26,f,0,0,4858.86,4858.86,2484,2374.86,0,0,0,32.6,0,,1,INDIVIDUAL
